# This 2D data provides the integral of vMF lobes on the upper hemisphere. The 
# rows correspond to values of the concentration parameter k. It has been 
# mapped to the interval [0,1] using u = log(10*k+1)/(log(10)*6), such that the
# first line (u = 0) corresponds to k = 0, and the last line (u = 1) to 
# k ~= 10^5. The other dimension (the columns) correspond to the cosine of the 
# angle between the vertical axis and the mean direction of the vMF distribution.
# The first column corresponds to a direction orthogonal to the z axis, and the 
# last column corresponds to the z axis. Each dimension is sampled linearly. 

# Resolution in K (lines) and T (columns)
R 100 100
0.500000 0.500366 0.501082 0.501842 0.502540 0.503331 0.504102 0.504920 0.505718 0.506455 0.507221 0.507974 0.508824 0.509633 0.510365 0.511151 0.511937 0.512705 0.513390 0.514119 0.514824 0.515553 0.516338 0.517126 0.517749 0.518544 0.519311 0.520042 0.520724 0.521474 0.522264 0.523069 0.523857 0.524653 0.525323 0.526046 0.526864 0.527639 0.528317 0.529121 0.529904 0.530682 0.531543 0.532324 0.533145 0.533821 0.534710 0.535388 0.536153 0.536942 0.537766 0.538545 0.539266 0.540062 0.540842 0.541632 0.542521 0.543317 0.544122 0.544944 0.545573 0.546245 0.547063 0.547792 0.548612 0.549360 0.550156 0.550915 0.551715 0.552363 0.553097 0.553873 0.554736 0.555525 0.556283 0.557148 0.557984 0.558832 0.559497 0.560187 0.560930 0.561641 0.562410 0.563325 0.564082 0.564777 0.565531 0.566308 0.567100 0.567830 0.568510 0.569397 0.570202 0.571008 0.571746 0.572563 0.573286 0.573994 0.574674 0.575271 
0.500000 0.500513 0.501463 0.502379 0.503196 0.504114 0.505016 0.505936 0.506813 0.507744 0.508686 0.509593 0.510474 0.511420 0.512313 0.513180 0.514125 0.515112 0.515970 0.516888 0.517737 0.518701 0.519502 0.520394 0.521386 0.522292 0.523117 0.523971 0.524830 0.525799 0.526734 0.527725 0.528574 0.529573 0.530528 0.531403 0.532426 0.533301 0.534306 0.535339 0.536251 0.537171 0.538088 0.539041 0.539920 0.540784 0.541708 0.542619 0.543523 0.544367 0.545313 0.546240 0.547200 0.548105 0.548912 0.549906 0.550806 0.551792 0.552789 0.553717 0.554463 0.555387 0.556325 0.557281 0.558182 0.559134 0.560069 0.561007 0.561955 0.562930 0.563879 0.564867 0.565762 0.566617 0.567494 0.568356 0.569267 0.570054 0.571020 0.571955 0.572801 0.573646 0.574584 0.575540 0.576372 0.577354 0.578363 0.579288 0.580302 0.581274 0.582096 0.582884 0.583732 0.584608 0.585542 0.586531 0.587632 0.588417 0.589155 0.590191 
0.500000 0.501050 0.502072 0.503171 0.504292 0.505413 0.506498 0.507632 0.508765 0.509812 0.510838 0.511889 0.512844 0.513964 0.515075 0.516039 0.517172 0.518208 0.519277 0.520354 0.521436 0.522548 0.523672 0.524697 0.525732 0.526907 0.528030 0.529210 0.530313 0.531363 0.532358 0.533446 0.534576 0.535605 0.536753 0.537861 0.538938 0.540032 0.541157 0.542290 0.543303 0.544314 0.545490 0.546475 0.547627 0.548705 0.549888 0.550916 0.552020 0.553090 0.554055 0.555057 0.556107 0.557251 0.558305 0.559347 0.560469 0.561542 0.562575 0.563656 0.564682 0.565730 0.566743 0.567837 0.568909 0.569916 0.570919 0.572055 0.573135 0.574053 0.575272 0.576416 0.577564 0.578666 0.579676 0.580673 0.581840 0.583058 0.584099 0.585092 0.586134 0.587254 0.588141 0.589325 0.590293 0.591279 0.592328 0.593410 0.594502 0.595666 0.596809 0.597813 0.598810 0.599879 0.600805 0.601906 0.603005 0.604013 0.605035 0.606037 
0.500000 0.501745 0.503030 0.504305 0.505699 0.506958 0.508146 0.509448 0.510771 0.512043 0.513409 0.514629 0.515914 0.517064 0.518308 0.519497 0.520720 0.522041 0.523342 0.524522 0.525812 0.527120 0.528309 0.529561 0.530920 0.532211 0.533401 0.534621 0.535808 0.537160 0.538478 0.539744 0.541053 0.542417 0.543587 0.544857 0.546049 0.547365 0.548689 0.549879 0.551123 0.552392 0.553682 0.554888 0.556242 0.557577 0.558860 0.560131 0.561432 0.562684 0.564017 0.565312 0.566579 0.567925 0.569210 0.570423 0.571777 0.573158 0.574422 0.575645 0.576797 0.578112 0.579295 0.580521 0.581734 0.582991 0.584186 0.585532 0.586809 0.587924 0.589098 0.590379 0.591596 0.592923 0.594100 0.595411 0.596642 0.597938 0.599144 0.600466 0.601720 0.602940 0.604055 0.605425 0.606786 0.608047 0.609345 0.610769 0.612000 0.613178 0.614408 0.615735 0.616981 0.618210 0.619701 0.620655 0.621972 0.623269 0.624636 0.625976 
0.500000 0.502176 0.503651 0.505195 0.506726 0.508247 0.509714 0.511224 0.512768 0.514365 0.515849 0.517275 0.518816 0.520305 0.521749 0.523218 0.524757 0.526099 0.527643 0.529233 0.530717 0.532100 0.533606 0.534995 0.536523 0.537988 0.539372 0.540916 0.542358 0.543768 0.545250 0.546745 0.548261 0.549719 0.551164 0.552615 0.554091 0.555633 0.557211 0.558693 0.560223 0.561602 0.563102 0.564624 0.566088 0.567683 0.569077 0.570511 0.572005 0.573456 0.574872 0.576395 0.577953 0.579537 0.581063 0.582613 0.584071 0.585477 0.587046 0.588551 0.590078 0.591567 0.593139 0.594614 0.596069 0.597669 0.599184 0.600711 0.602255 0.603713 0.605104 0.606560 0.608057 0.609443 0.610910 0.612385 0.613787 0.615168 0.616548 0.617997 0.619411 0.620924 0.622393 0.623859 0.625263 0.626697 0.628179 0.629455 0.631017 0.632332 0.633837 0.635414 0.636791 0.638203 0.639755 0.641145 0.642523 0.643890 0.645451 0.647114 
0.500000 0.501266 0.503086 0.504941 0.506751 0.508486 0.510157 0.511878 0.513599 0.515326 0.517115 0.518842 0.520688 0.522451 0.524098 0.525774 0.527552 0.529322 0.531060 0.532873 0.534619 0.536412 0.538193 0.540071 0.541860 0.543676 0.545491 0.547241 0.548998 0.550712 0.552526 0.554271 0.556007 0.557679 0.559361 0.561072 0.562829 0.564524 0.566238 0.567928 0.569696 0.571428 0.573065 0.574794 0.576478 0.578178 0.579962 0.581694 0.583373 0.585058 0.586802 0.588485 0.590259 0.592094 0.593878 0.595562 0.597326 0.599028 0.600685 0.602407 0.604233 0.605792 0.607522 0.609292 0.611097 0.612909 0.614576 0.616339 0.618083 0.619879 0.621549 0.623308 0.625079 0.626711 0.628298 0.630164 0.631971 0.633684 0.635369 0.637109 0.638664 0.640404 0.642015 0.643690 0.645395 0.647058 0.648653 0.650376 0.652072 0.653684 0.655349 0.657055 0.658779 0.660319 0.661939 0.663607 0.665263 0.667041 0.668754 0.670564 
0.500000 0.501860 0.503970 0.506082 0.508160 0.510297 0.512491 0.514507 0.516613 0.518628 0.520714 0.522842 0.524835 0.526959 0.528981 0.531100 0.533080 0.535083 0.537117 0.539214 0.541270 0.543303 0.545372 0.547325 0.549334 0.551401 0.553375 0.555526 0.557697 0.559741 0.561624 0.563742 0.565723 0.567810 0.569751 0.571722 0.573689 0.575663 0.577697 0.579787 0.581766 0.583753 0.585665 0.587721 0.589720 0.591706 0.593783 0.595753 0.597694 0.599758 0.601786 0.603683 0.605782 0.607903 0.609966 0.611939 0.613923 0.615878 0.617808 0.619847 0.621822 0.623898 0.625897 0.627776 0.629782 0.631712 0.633580 0.635510 0.637388 0.639432 0.641494 0.643458 0.645467 0.647388 0.649377 0.651349 0.653378 0.655314 0.657389 0.659284 0.661248 0.663232 0.665128 0.667204 0.669223 0.671103 0.673107 0.674975 0.676918 0.678739 0.680633 0.682579 0.684438 0.686236 0.688105 0.689835 0.691695 0.693480 0.695183 0.696842 
0.500000 0.503333 0.505714 0.508014 0.510305 0.512742 0.515204 0.517504 0.519778 0.522033 0.524415 0.526677 0.529085 0.531576 0.533972 0.536279 0.538599 0.540914 0.543346 0.545721 0.548083 0.550478 0.552945 0.555264 0.557582 0.559957 0.562246 0.564551 0.566862 0.569234 0.571485 0.573673 0.576035 0.578390 0.580561 0.582906 0.585235 0.587593 0.589927 0.592219 0.594549 0.596815 0.599129 0.601424 0.603781 0.606053 0.608431 0.610617 0.612955 0.615155 0.617381 0.619662 0.622033 0.624102 0.626515 0.628837 0.631185 0.633399 0.635633 0.637969 0.640291 0.642530 0.644840 0.647130 0.649253 0.651520 0.653744 0.655875 0.658077 0.660331 0.662546 0.664841 0.667042 0.669316 0.671486 0.673589 0.675789 0.677950 0.680248 0.682424 0.684611 0.686816 0.688978 0.691081 0.693299 0.695400 0.697540 0.699726 0.702003 0.704206 0.706429 0.708576 0.710714 0.712873 0.714983 0.717005 0.719114 0.721340 0.723602 0.725465 
0.500000 0.502900 0.505637 0.508408 0.511007 0.513867 0.516657 0.519478 0.522207 0.524783 0.527520 0.530260 0.532986 0.535696 0.538409 0.541082 0.543805 0.546558 0.549343 0.552082 0.554762 0.557434 0.560130 0.562880 0.565474 0.568100 0.570825 0.573579 0.576246 0.578938 0.581547 0.584138 0.586800 0.589422 0.592061 0.594626 0.597381 0.600017 0.602713 0.605239 0.607893 0.610468 0.613175 0.615786 0.618525 0.621104 0.623803 0.626426 0.629027 0.631615 0.634267 0.636937 0.639539 0.642100 0.644528 0.647167 0.649827 0.652474 0.655050 0.657684 0.660291 0.662853 0.665356 0.667899 0.670469 0.673010 0.675607 0.678272 0.680786 0.683295 0.685920 0.688376 0.690879 0.693257 0.695756 0.698303 0.700736 0.703179 0.705811 0.708219 0.710738 0.713331 0.715768 0.718073 0.720397 0.722872 0.725314 0.727854 0.730204 0.732722 0.735230 0.737704 0.740087 0.742256 0.744635 0.746990 0.749463 0.751673 0.754017 0.756270 
0.500000 0.502598 0.505687 0.508656 0.511788 0.514970 0.518153 0.521486 0.524660 0.527757 0.530835 0.533954 0.537075 0.540285 0.543445 0.546543 0.549613 0.552714 0.555715 0.558759 0.561857 0.564839 0.567860 0.571007 0.574092 0.577195 0.580320 0.583441 0.586455 0.589527 0.592557 0.595605 0.598770 0.601743 0.604824 0.607994 0.611048 0.614045 0.617090 0.620107 0.623119 0.626217 0.629261 0.632189 0.635206 0.638253 0.641213 0.644161 0.647169 0.650188 0.653152 0.656197 0.659121 0.662157 0.664938 0.667873 0.670764 0.673762 0.676610 0.679384 0.682276 0.685153 0.688017 0.690975 0.693840 0.696718 0.699549 0.702457 0.705351 0.708229 0.711126 0.713832 0.716753 0.719607 0.722288 0.725137 0.727887 0.730627 0.733314 0.736097 0.738785 0.741485 0.744246 0.746892 0.749587 0.752292 0.754860 0.757436 0.760091 0.762661 0.765315 0.767926 0.770520 0.772903 0.775494 0.778090 0.780635 0.783219 0.785896 0.788704 
